Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,-801,0.0,0.0
Sum of contribution of events ≤ t,-801,0.017940692465752365,0.0
Sum of contribution of events > t,-802,0.0,0.0
Sum of contribution of events ≤ t,-802,0.017869945900514723,0.0
Sum of contribution of events > t,-803,0.0,0.0
Sum of contribution of events ≤ t,-803,0.01780086768232286,0.0
Sum of contribution of events > t,-804,0.0,0.0
Sum of contribution of events ≤ t,-804,0.01773297794908285,0.0
Sum of contribution of events > t,-805,0.0,0.0
Sum of contribution of events ≤ t,-805,0.01766607628390193,0.0
Sum of contribution of events > t,-806,0.0,0.0
Sum of contribution of events ≤ t,-806,0.01759989235177636,0.0
Sum of contribution of events > t,-807,0.0,0.0
Sum of contribution of events ≤ t,-807,0.017534273874014617,0.0
Sum of contribution of events > t,-808,0.0,0.0
Sum of contribution of events ≤ t,-808,0.017469064768403767,0.0
Sum of contribution of events > t,-809,0.0,0.0
Sum of contribution of events ≤ t,-809,0.017404118787497282,0.0
Sum of contribution of events > t,-810,0.0,0.0
Sum of contribution of events ≤ t,-810,0.017339321091771127,0.0
Sum of contribution of events > t,-811,0.0,0.0
Sum of contribution of events ≤ t,-811,0.017274556739255785,0.0
Sum of contribution of events > t,-812,0.0,0.0
Sum of contribution of events ≤ t,-812,0.01720975835621357,0.0
Sum of contribution of events > t,-813,0.0,0.0
Sum of contribution of events ≤ t,-813,0.017144795121625065,0.0
Sum of contribution of events > t,-814,0.0,0.0
Sum of contribution of events ≤ t,-814,0.01707964651286602,0.0
Sum of contribution of events > t,-815,0.0,0.0
Sum of contribution of events ≤ t,-815,0.017014211691915988,0.0
Sum of contribution of events > t,-816,0.0,0.0
Sum of contribution of events ≤ t,-816,0.016948457714170216,0.0
Sum of contribution of events > t,-817,0.0,0.0
Sum of contribution of events ≤ t,-817,0.016882339062169193,0.0
Sum of contribution of events > t,-818,0.0,0.0
Sum of contribution of events ≤ t,-818,0.016815772285684944,0.0
Sum of contribution of events > t,-819,0.0,0.0
Sum of contribution of events ≤ t,-819,0.016748783737421037,0.0
Sum of contribution of events > t,-820,0.0,0.0
Sum of contribution of events ≤ t,-820,0.016681267773732543,0.0
Sum of contribution of events > t,-821,0.0,0.0
Sum of contribution of events ≤ t,-821,0.01661327100172639,0.0
Sum of contribution of events > t,-822,0.0,0.0
Sum of contribution of events ≤ t,-822,0.01654466847702861,0.0
Sum of contribution of events > t,-823,0.0,0.0
Sum of contribution of events ≤ t,-823,0.016475590147078036,0.0
Sum of contribution of events > t,-824,0.0,0.0
Sum of contribution of events ≤ t,-824,0.016405912648886443,0.0
Sum of contribution of events > t,-825,0.0,0.0
Sum of contribution of events ≤ t,-825,0.016335605008527637,0.0
Sum of contribution of events > t,-826,0.0,0.0
Sum of contribution of events ≤ t,-826,0.01626473539881408,0.0
Sum of contribution of events > t,-827,0.0,0.0
Sum of contribution of events ≤ t,-827,0.016193225855007768,0.0
Sum of contribution of events > t,-828,0.0,0.0
Sum of contribution of events ≤ t,-828,0.01612112148106098,0.0
Sum of contribution of events > t,-829,0.0,0.0
Sum of contribution of events ≤ t,-829,0.016048457819968463,0.0
Sum of contribution of events > t,-830,0.0,0.0
Sum of contribution of events ≤ t,-830,0.015975102180615066,0.0
Sum of contribution of events > t,-831,0.0,0.0
Sum of contribution of events ≤ t,-831,0.01590118329785764,0.0
Sum of contribution of events > t,-832,0.0,0.0
Sum of contribution of events ≤ t,-832,0.015826658606529237,0.0
Sum of contribution of events > t,-833,0.0,0.0
Sum of contribution of events ≤ t,-833,0.015751550123095513,0.0
Sum of contribution of events > t,-834,0.0,0.0
Sum of contribution of events ≤ t,-834,0.015675796719267963,0.0
Sum of contribution of events > t,-835,0.0,0.0
Sum of contribution of events ≤ t,-835,0.01559949991479516,0.0
Sum of contribution of events > t,-836,0.0,0.0
Sum of contribution of events ≤ t,-836,0.015522662987932563,0.0
Sum of contribution of events > t,-837,0.0,0.0
Sum of contribution of events ≤ t,-837,0.01544520078971982,0.0
Sum of contribution of events > t,-838,0.0,0.0
Sum of contribution of events ≤ t,-838,0.015367259241640568,0.0
Sum of contribution of events > t,-839,0.0,0.0
Sum of contribution of events ≤ t,-839,0.015288743982091546,0.0
Sum of contribution of events > t,-840,0.0,0.0
Sum of contribution of events ≤ t,-840,0.015209739126265049,0.0
Sum of contribution of events > t,-841,0.0,0.0
Sum of contribution of events ≤ t,-841,0.015130187679082155,0.0
Sum of contribution of events > t,-842,0.0,0.0
Sum of contribution of events ≤ t,-842,0.01505017558671534,0.0
Sum of contribution of events > t,-843,0.0,0.0
Sum of contribution of events ≤ t,-843,0.014969669613987208,0.0
Sum of contribution of events > t,-844,0.0,0.0
Sum of contribution of events ≤ t,-844,0.014888742504641414,0.0
Sum of contribution of events > t,-845,0.0,0.0
Sum of contribution of events ≤ t,-845,0.014807318748906255,0.0
Sum of contribution of events > t,-846,0.0,0.0
Sum of contribution of events ≤ t,-846,0.014725474210456014,0.0
Sum of contribution of events > t,-847,0.0,0.0
Sum of contribution of events ≤ t,-847,0.014643224652856588,0.0
Sum of contribution of events > t,-848,0.0,0.0
Sum of contribution of events ≤ t,-848,0.01456058051250875,0.0
Sum of contribution of events > t,-849,0.0,0.0
Sum of contribution of events ≤ t,-849,0.014477559925988316,0.0
Sum of contribution of events > t,-850,0.0,0.0
Sum of contribution of events ≤ t,-850,0.014394134843721986,0.0
Sum of contribution of events > t,-851,0.0,0.0
Sum of contribution of events ≤ t,-851,0.014310400165617467,0.0
Sum of contribution of events > t,-852,0.0,0.0
Sum of contribution of events ≤ t,-852,0.014226327097043395,0.0
Sum of contribution of events > t,-853,0.0,0.0
Sum of contribution of events ≤ t,-853,0.014141867723315955,0.0
Sum of contribution of events > t,-854,0.0,0.0
Sum of contribution of events ≤ t,-854,0.01405714108236134,0.0
Sum of contribution of events > t,-855,0.0,0.0
Sum of contribution of events ≤ t,-855,0.01397212627902627,0.0
Sum of contribution of events > t,-856,0.0,0.0
Sum of contribution of events ≤ t,-856,0.013886799173429607,0.0
Sum of contribution of events > t,-857,0.0,0.0
Sum of contribution of events ≤ t,-857,0.013801219359040261,0.0
Sum of contribution of events > t,-858,0.0,0.0
Sum of contribution of events ≤ t,-858,0.01371537608653307,0.0
Sum of contribution of events > t,-859,0.0,0.0
Sum of contribution of events ≤ t,-859,0.01362926785647869,0.0
Sum of contribution of events > t,-860,0.0,0.0
Sum of contribution of events ≤ t,-860,0.013542964544147253,0.0
Sum of contribution of events > t,-861,0.0,0.0
Sum of contribution of events ≤ t,-861,0.01345642394758761,0.0
Sum of contribution of events > t,-862,0.0,0.0
Sum of contribution of events ≤ t,-862,0.013369714455679058,0.0
Sum of contribution of events > t,-863,0.0,0.0
Sum of contribution of events ≤ t,-863,0.013282777147367596,0.0
Sum of contribution of events > t,-864,0.0,0.0
Sum of contribution of events ≤ t,-864,0.013195640640333295,0.0
Sum of contribution of events > t,-865,0.0,0.0
Sum of contribution of events ≤ t,-865,0.013108341570943594,0.0
Sum of contribution of events > t,-866,0.0,0.0
Sum of contribution of events ≤ t,-866,0.013020851522684097,0.0
Sum of contribution of events > t,-867,0.0,0.0
Sum of contribution of events ≤ t,-867,0.012933242443948985,0.0
Sum of contribution of events > t,-868,0.0,0.0
Sum of contribution of events ≤ t,-868,0.012845448730513454,0.0
Sum of contribution of events > t,-869,0.0,0.0
Sum of contribution of events ≤ t,-869,0.012757563140243292,0.0
Sum of contribution of events > t,-870,0.0,0.0
Sum of contribution of events ≤ t,-870,0.01266947559453547,0.0
Sum of contribution of events > t,-871,0.0,0.0
Sum of contribution of events ≤ t,-871,0.012581317016854882,0.0
Sum of contribution of events > t,-872,0.0,0.0
Sum of contribution of events ≤ t,-872,0.01249302619881928,0.0
Sum of contribution of events > t,-873,0.0,0.0
Sum of contribution of events ≤ t,-873,0.012404654256999492,0.0
Sum of contribution of events > t,-874,0.0,0.0
Sum of contribution of events ≤ t,-874,0.01231613415107131,0.0
Sum of contribution of events > t,-875,0.0,0.0
Sum of contribution of events ≤ t,-875,0.012227587401866913,0.0
Sum of contribution of events > t,-876,0.0,0.0
Sum of contribution of events ≤ t,-876,0.012138877026736737,0.0
Sum of contribution of events > t,-877,0.0,0.0
Sum of contribution of events ≤ t,-877,0.012050145808607339,0.0
Sum of contribution of events > t,-878,0.0,0.0
Sum of contribution of events ≤ t,-878,0.01196130439825356,0.0
Sum of contribution of events > t,-879,0.0,0.0
Sum of contribution of events ≤ t,-879,0.011872426500543952,0.0
Sum of contribution of events > t,-880,0.0,0.0
Sum of contribution of events ≤ t,-880,0.011783436926081777,0.0
Sum of contribution of events > t,-881,0.0,0.0
Sum of contribution of events ≤ t,-881,0.01169440507143736,0.0
Sum of contribution of events > t,-882,0.0,0.0
Sum of contribution of events ≤ t,-882,0.01160529918409884,0.0
Sum of contribution of events > t,-883,0.0,0.0
Sum of contribution of events ≤ t,-883,0.011516182212159038,0.0
Sum of contribution of events > t,-884,0.0,0.0
Sum of contribution of events ≤ t,-884,0.01142702839523554,0.0
Sum of contribution of events > t,-885,0.0,0.0
Sum of contribution of events ≤ t,-885,0.011337763777002692,0.0
Sum of contribution of events > t,-886,0.0,0.0
Sum of contribution of events ≤ t,-886,0.011248521046712994,0.0
Sum of contribution of events > t,-887,0.0,0.0
Sum of contribution of events ≤ t,-887,0.011159187879413366,0.0
Sum of contribution of events > t,-888,0.0,0.0
Sum of contribution of events ≤ t,-888,0.01106986235268414,0.0
Sum of contribution of events > t,-889,0.0,0.0
Sum of contribution of events ≤ t,-889,0.010980517826974392,0.0
Sum of contribution of events > t,-890,0.0,0.0
Sum of contribution of events ≤ t,-890,0.010891087878495454,0.0
Sum of contribution of events > t,-891,0.0,0.0
Sum of contribution of events ≤ t,-891,0.010801692886278033,0.0
Sum of contribution of events > t,-892,0.0,0.0
Sum of contribution of events ≤ t,-892,0.010712276073172688,0.0
Sum of contribution of events > t,-893,0.0,0.0
Sum of contribution of events ≤ t,-893,0.010622814662754537,0.0
Sum of contribution of events > t,-894,0.0,0.0
Sum of contribution of events ≤ t,-894,0.010533326020464301,0.0
Sum of contribution of events > t,-895,0.0,0.0
Sum of contribution of events ≤ t,-895,0.010443830074742436,0.0
Sum of contribution of events > t,-896,0.0,0.0
Sum of contribution of events ≤ t,-896,0.010354394288733602,0.0
Sum of contribution of events > t,-897,0.0,0.0
Sum of contribution of events ≤ t,-897,0.010264845555648208,0.0
Sum of contribution of events > t,-898,0.0,0.0
Sum of contribution of events ≤ t,-898,0.01017535361647606,0.0
Sum of contribution of events > t,-899,0.0,0.0
Sum of contribution of events ≤ t,-899,0.010085844527930021,0.0
Sum of contribution of events > t,-900,0.0,0.0
Sum of contribution of events ≤ t,-900,0.009996316991746426,0.0
Sum of contribution of events > t,-901,0.0,0.0
Sum of contribution of events ≤ t,-901,0.00990675642155111,0.0
Sum of contribution of events > t,-902,0.0,0.0
Sum of contribution of events ≤ t,-902,0.009817265348508955,0.0
Sum of contribution of events > t,-903,0.0,0.0
Sum of contribution of events ≤ t,-903,0.009727720275521278,0.0
Sum of contribution of events > t,-904,0.0,0.0
Sum of contribution of events ≤ t,-904,0.009638172002509236,0.0
Sum of contribution of events > t,-905,0.0,0.0
Sum of contribution of events ≤ t,-905,0.00954868320003152,0.0
Sum of contribution of events > t,-906,0.0,0.0
Sum of contribution of events ≤ t,-906,0.009459137972444296,0.0
Sum of contribution of events > t,-907,0.0,0.0
Sum of contribution of events ≤ t,-907,0.009369636692106723,0.0
Sum of contribution of events > t,-908,0.0,0.0
Sum of contribution of events ≤ t,-908,0.009280080858618022,0.0
Sum of contribution of events > t,-909,0.0,0.0
Sum of contribution of events ≤ t,-909,0.009190586348995566,0.0
Sum of contribution of events > t,-910,0.0,0.0
Sum of contribution of events ≤ t,-910,0.009101083846762776,0.0
Sum of contribution of events > t,-911,0.0,0.0
Sum of contribution of events ≤ t,-911,0.009011569596827031,0.0
Sum of contribution of events > t,-912,0.0,0.0
Sum of contribution of events ≤ t,-912,0.008922084268182516,0.0
Sum of contribution of events > t,-913,0.0,0.0
Sum of contribution of events ≤ t,-913,0.008832547996193171,0.0
Sum of contribution of events > t,-914,0.0,0.0
Sum of contribution of events ≤ t,-914,0.008743074398487807,0.0
Sum of contribution of events > t,-915,0.0,0.0
Sum of contribution of events ≤ t,-915,0.008653597896918655,0.0
Sum of contribution of events > t,-916,0.0,0.0
Sum of contribution of events ≤ t,-916,0.008564133286476136,0.0
Sum of contribution of events > t,-917,0.0,0.0
Sum of contribution of events ≤ t,-917,0.008474651847034692,0.0
Sum of contribution of events > t,-918,0.0,0.0
Sum of contribution of events ≤ t,-918,0.008385139467194677,0.0
Sum of contribution of events > t,-919,0.0,0.0
Sum of contribution of events ≤ t,-919,0.008295685786753893,0.0
Sum of contribution of events > t,-920,0.0,0.0
Sum of contribution of events ≤ t,-920,0.008206223212182522,0.0
Sum of contribution of events > t,-921,0.0,0.0
Sum of contribution of events ≤ t,-921,0.008116797994822263,0.0
Sum of contribution of events > t,-922,0.0,0.0
Sum of contribution of events ≤ t,-922,0.008027342032641173,0.0
Sum of contribution of events > t,-923,0.0,0.0
Sum of contribution of events ≤ t,-923,0.007937901174649596,0.0
Sum of contribution of events > t,-924,0.0,0.0
Sum of contribution of events ≤ t,-924,0.007848487947136164,0.0
Sum of contribution of events > t,-925,0.0,0.0
Sum of contribution of events ≤ t,-925,0.00775901760905981,0.0
Sum of contribution of events > t,-926,0.0,0.0
Sum of contribution of events ≤ t,-926,0.007669576598331332,0.0
Sum of contribution of events > t,-927,0.0,0.0
Sum of contribution of events ≤ t,-927,0.007580171350389719,0.0
Sum of contribution of events > t,-928,0.0,0.0
Sum of contribution of events ≤ t,-928,0.0074907156694680455,0.0
Sum of contribution of events > t,-929,0.0,0.0
Sum of contribution of events ≤ t,-929,0.007401298228651285,0.0
Sum of contribution of events > t,-930,0.0,0.0
Sum of contribution of events ≤ t,-930,0.007311861835420132,0.0
Sum of contribution of events > t,-931,0.0,0.0
Sum of contribution of events ≤ t,-931,0.007222445061430335,0.0
Sum of contribution of events > t,-932,0.0,0.0
Sum of contribution of events ≤ t,-932,0.0071329883560538295,0.0
Sum of contribution of events > t,-933,0.0,0.0
Sum of contribution of events ≤ t,-933,0.007043547458946705,0.0
Sum of contribution of events > t,-934,0.0,0.0
Sum of contribution of events ≤ t,-934,0.006954106576740742,0.0
Sum of contribution of events > t,-935,0.0,0.0
Sum of contribution of events ≤ t,-935,0.006864628616720438,0.0
Sum of contribution of events > t,-936,0.0,0.0
Sum of contribution of events ≤ t,-936,0.006775189071893692,0.0
Sum of contribution of events > t,-937,0.0,0.0
Sum of contribution of events ≤ t,-937,0.006685693630948663,0.0
Sum of contribution of events > t,-938,0.0,0.0
Sum of contribution of events ≤ t,-938,0.006596199085935951,0.0
Sum of contribution of events > t,-939,0.0,0.0
Sum of contribution of events ≤ t,-939,0.006506672542542219,0.0
Sum of contribution of events > t,-940,0.0,0.0
Sum of contribution of events ≤ t,-940,0.006417195856571197,0.0
Sum of contribution of events > t,-941,0.0,0.0
Sum of contribution of events ≤ t,-941,0.006327646201476455,0.0
Sum of contribution of events > t,-942,0.0,0.0
Sum of contribution of events ≤ t,-942,0.006238058695569634,0.0
Sum of contribution of events > t,-943,0.0,0.0
Sum of contribution of events ≤ t,-943,0.0061484627742320296,0.0
Sum of contribution of events > t,-944,0.0,0.0
Sum of contribution of events ≤ t,-944,0.0060588665436953305,0.0
Sum of contribution of events > t,-945,0.0,0.0
Sum of contribution of events ≤ t,-945,0.005969201888889075,0.0
Sum of contribution of events > t,-946,0.0,0.0
Sum of contribution of events ≤ t,-946,0.005879517851397395,0.0
Sum of contribution of events > t,-947,0.0,0.0
Sum of contribution of events ≤ t,-947,0.005789820831269026,0.0
Sum of contribution of events > t,-948,0.0,0.0
Sum of contribution of events ≤ t,-948,0.0057000331543385985,0.0
Sum of contribution of events > t,-949,0.0,0.0
Sum of contribution of events ≤ t,-949,0.005610224632546306,0.0
Sum of contribution of events > t,-950,0.0,0.0
Sum of contribution of events ≤ t,-950,0.005520399130880833,0.0
Sum of contribution of events > t,-951,0.0,0.0
Sum of contribution of events ≤ t,-951,0.005430468251928687,0.0
Sum of contribution of events > t,-952,0.0,0.0
Sum of contribution of events ≤ t,-952,0.005340498965233564,0.0
Sum of contribution of events > t,-953,0.0,0.0
Sum of contribution of events ≤ t,-953,0.00525048122368753,0.0
Sum of contribution of events > t,-954,0.0,0.0
Sum of contribution of events ≤ t,-954,0.005160369107499719,0.0
Sum of contribution of events > t,-955,0.0,0.0
Sum of contribution of events ≤ t,-955,0.005070221874862909,0.0
Sum of contribution of events > t,-956,0.0,0.0
Sum of contribution of events ≤ t,-956,0.004979934403672814,0.0
Sum of contribution of events > t,-957,0.0,0.0
Sum of contribution of events ≤ t,-957,0.004889569211751222,0.0
Sum of contribution of events > t,-958,0.0,0.0
Sum of contribution of events ≤ t,-958,0.004799134239554405,0.0
Sum of contribution of events > t,-959,0.0,0.0
Sum of contribution of events ≤ t,-959,0.004708550676703453,0.0
Sum of contribution of events > t,-960,0.0,0.0
Sum of contribution of events ≤ t,-960,0.0046178620047867295,0.0
Sum of contribution of events > t,-961,0.0,0.0
Sum of contribution of events ≤ t,-961,0.004527095578610897,0.0
Sum of contribution of events > t,-962,0.0,0.0
Sum of contribution of events ≤ t,-962,0.0044361128564924,0.0
Sum of contribution of events > t,-963,0.0,0.0
Sum of contribution of events ≤ t,-963,0.004344995368272066,0.0
Sum of contribution of events > t,-964,0.0,0.0
Sum of contribution of events ≤ t,-964,0.004253714127466082,0.0
Sum of contribution of events > t,-965,0.0,0.0
Sum of contribution of events ≤ t,-965,0.0041622926443815236,0.0
Sum of contribution of events > t,-966,0.0,0.0
Sum of contribution of events ≤ t,-966,0.004070636352524162,0.0
Sum of contribution of events > t,-967,0.0,0.0
Sum of contribution of events ≤ t,-967,0.003978752579540014,0.0
Sum of contribution of events > t,-968,0.0,0.0
Sum of contribution of events ≤ t,-968,0.0038866288252174855,0.0
Sum of contribution of events > t,-969,0.0,0.0
Sum of contribution of events ≤ t,-969,0.0037942513953894376,0.0
Sum of contribution of events > t,-970,0.0,0.0
Sum of contribution of events ≤ t,-970,0.0037015677113085986,0.0
Sum of contribution of events > t,-971,0.0,0.0
Sum of contribution of events ≤ t,-971,0.0036086130905896427,0.0
Sum of contribution of events > t,-972,0.0,0.0
Sum of contribution of events ≤ t,-972,0.003515290755778551,0.0
Sum of contribution of events > t,-973,0.0,0.0
Sum of contribution of events ≤ t,-973,0.003421547977253795,0.0
Sum of contribution of events > t,-974,0.0,0.0
Sum of contribution of events ≤ t,-974,0.00332744481228292,0.0
Sum of contribution of events > t,-975,0.0,0.0
Sum of contribution of events ≤ t,-975,0.0032328322157263757,0.0
Sum of contribution of events > t,-976,0.0,0.0
Sum of contribution of events ≤ t,-976,0.0031377140283584595,0.0
Sum of contribution of events > t,-977,0.0,0.0
Sum of contribution of events ≤ t,-977,0.0030420066602528093,0.0
Sum of contribution of events > t,-978,0.0,0.0
Sum of contribution of events ≤ t,-978,0.002945673890411854,0.0
Sum of contribution of events > t,-979,0.0,0.0
Sum of contribution of events ≤ t,-979,0.0028485943712294104,0.0
Sum of contribution of events > t,-980,0.0,0.0
Sum of contribution of events ≤ t,-980,0.002750729698687792,0.0
Sum of contribution of events > t,-981,0.0,0.0
Sum of contribution of events ≤ t,-981,0.0026519755236804484,0.0
Sum of contribution of events > t,-982,0.0,0.0
Sum of contribution of events ≤ t,-982,0.0025521623939275743,0.0
Sum of contribution of events > t,-983,0.0,0.0
Sum of contribution of events ≤ t,-983,0.0024511765353381633,0.0
Sum of contribution of events > t,-984,0.0,0.0
Sum of contribution of events ≤ t,-984,0.002348931735381484,0.0
Sum of contribution of events > t,-985,0.0,0.0
Sum of contribution of events ≤ t,-985,0.0022451220769435167,0.0
Sum of contribution of events > t,-986,0.0,0.0
Sum of contribution of events ≤ t,-986,0.002139605689793825,0.0
Sum of contribution of events > t,-987,0.0,0.0
Sum of contribution of events ≤ t,-987,0.0020321115776896475,0.0
Sum of contribution of events > t,-988,0.0,0.0
Sum of contribution of events ≤ t,-988,0.0019222219437360763,0.0
Sum of contribution of events > t,-989,0.0,0.0
Sum of contribution of events ≤ t,-989,0.0018096348140388726,0.0
Sum of contribution of events > t,-990,0.0,0.0
Sum of contribution of events ≤ t,-990,0.0016937964390963316,0.0
Sum of contribution of events > t,-991,0.0,0.0
Sum of contribution of events ≤ t,-991,0.00157417543977499,0.0
Sum of contribution of events > t,-992,0.0,0.0
Sum of contribution of events ≤ t,-992,0.0014498937614262103,0.0
Sum of contribution of events > t,-993,0.0,0.0
Sum of contribution of events ≤ t,-993,0.0013199963830411434,0.0
Sum of contribution of events > t,-994,0.0,0.0
Sum of contribution of events ≤ t,-994,0.001183023290708661,0.0
Sum of contribution of events > t,-995,0.0,0.0
Sum of contribution of events ≤ t,-995,0.0010371844321489334,0.0
Sum of contribution of events > t,-996,0.0,0.0
Sum of contribution of events ≤ t,-996,0.0008798157721757889,0.0
Sum of contribution of events > t,-997,0.0,0.0
Sum of contribution of events ≤ t,-997,0.0007069899607449769,0.0
Sum of contribution of events > t,-998,0.0,0.0
Sum of contribution of events ≤ t,-998,0.0005124604254961014,0.0
Sum of contribution of events > t,-999,0.0,0.0
Sum of contribution of events ≤ t,-999,0.00028512602671980857,0.0
Sum of contribution of events > t,-1000,-0.010363884270191193,0.0
Sum of contribution of events ≤ t,-1000,1.8641352653503416e-08,0.0
Sum of contribution of events > t,-1,0.0,0.0
Sum of contribution of events ≤ t,-1,0.13196591295674442,0.0
Sum of contribution of events > t,-2,0.0,0.0
Sum of contribution of events ≤ t,-2,0.131968960814178,0.0
Sum of contribution of events > t,-3,0.0,0.0
Sum of contribution of events ≤ t,-3,0.13197309261187912,0.0
Sum of contribution of events > t,-4,0.0,0.0
Sum of contribution of events ≤ t,-4,0.13197808249667287,0.0
Sum of contribution of events > t,-5,0.0,0.0
Sum of contribution of events ≤ t,-5,0.13198373974859715,0.0
Sum of contribution of events > t,-6,0.0,0.0
Sum of contribution of events ≤ t,-6,0.13198990113288164,0.0
Sum of contribution of events > t,-7,0.0,0.0
Sum of contribution of events ≤ t,-7,0.13199642506614329,0.0
Sum of contribution of events > t,-8,0.0,0.0
Sum of contribution of events ≤ t,-8,0.13200318748503923,0.0
Sum of contribution of events > t,-9,0.0,0.0
Sum of contribution of events ≤ t,-9,0.1320100783444941,0.0
Sum of contribution of events > t,-10,0.0,0.0
Sum of contribution of events ≤ t,-10,0.13201699982210993,0.0
Sum of contribution of events > t,-11,0.0,0.0
Sum of contribution of events ≤ t,-11,0.13202386384829878,0.0
Sum of contribution of events > t,-12,0.0,0.0
Sum of contribution of events ≤ t,-12,0.13203059109300375,0.0
Sum of contribution of events > t,-13,0.0,0.0
Sum of contribution of events ≤ t,-13,0.13203710919618605,0.0
Sum of contribution of events > t,-14,0.0,0.0
Sum of contribution of events ≤ t,-14,0.13204335236176848,0.0
Sum of contribution of events > t,-15,0.0,0.0
Sum of contribution of events ≤ t,-15,0.13204926108196377,0.0
Sum of contribution of events > t,-16,0.0,0.0
Sum of contribution of events ≤ t,-16,0.13205477974936367,0.0
Sum of contribution of events > t,-17,0.0,0.0
Sum of contribution of events ≤ t,-17,0.13205985820665955,0.0
Sum of contribution of events > t,-18,0.0,0.0
Sum of contribution of events ≤ t,-18,0.13206444983556867,0.0
Sum of contribution of events > t,-19,0.0,0.0
Sum of contribution of events ≤ t,-19,0.13206851237267256,0.0
Sum of contribution of events > t,-20,0.0,0.0
Sum of contribution of events ≤ t,-20,0.13207200684770942,0.0
Sum of contribution of events > t,-21,0.0,0.0
Sum of contribution of events ≤ t,-21,0.13207489725202323,0.0
Sum of contribution of events > t,-22,0.0,0.0
Sum of contribution of events ≤ t,-22,0.13207715096324682,0.0
Sum of contribution of events > t,-23,0.0,0.0
Sum of contribution of events ≤ t,-23,0.13207873828709127,0.0
Sum of contribution of events > t,-24,0.0,0.0
Sum of contribution of events ≤ t,-24,0.13207963209226728,0.0
Sum of contribution of events > t,-25,0.0,0.0
Sum of contribution of events ≤ t,-25,0.13207980766892433,0.0
Sum of contribution of events > t,-26,0.0,0.0
Sum of contribution of events ≤ t,-26,0.13207924354076386,0.0
Sum of contribution of events > t,-27,0.0,0.0
Sum of contribution of events ≤ t,-27,0.13207791961357,0.0
Sum of contribution of events > t,-28,0.0,0.0
Sum of contribution of events ≤ t,-28,0.13207581849768757,0.0
Sum of contribution of events > t,-29,0.0,0.0
Sum of contribution of events ≤ t,-29,0.13207292531058193,0.0
Sum of contribution of events > t,-30,0.0,0.0
Sum of contribution of events ≤ t,-30,0.13206922628358006,0.0
Sum of contribution of events > t,-31,0.0,0.0
Sum of contribution of events ≤ t,-31,0.13206471091508865,0.0
Sum of contribution of events > t,-32,0.0,0.0
Sum of contribution of events ≤ t,-32,0.13205936903133988,0.0
Sum of contribution of events > t,-33,0.0,0.0
Sum of contribution of events ≤ t,-33,0.13205319430679083,0.0
Sum of contribution of events > t,-34,0.0,0.0
Sum of contribution of events ≤ t,-34,0.13204618048667907,0.0
Sum of contribution of events > t,-35,0.0,0.0
Sum of contribution of events ≤ t,-35,0.13203832313790917,0.0
Sum of contribution of events > t,-36,0.0,0.0
Sum of contribution of events ≤ t,-36,0.13202962013334035,0.0
Sum of contribution of events > t,-37,0.0,0.0
Sum of contribution of events ≤ t,-37,0.13202006988041104,0.0
Sum of contribution of events > t,-38,0.0,0.0
Sum of contribution of events ≤ t,-38,0.13200967323593796,0.0
Sum of contribution of events > t,-39,0.0,0.0
Sum of contribution of events ≤ t,-39,0.1319984322860837,0.0
Sum of contribution of events > t,-40,0.0,0.0
Sum of contribution of events ≤ t,-40,0.13198634962551295,0.0
Sum of contribution of events > t,-41,0.0,0.0
Sum of contribution of events ≤ t,-41,0.13197342931292952,0.0
Sum of contribution of events > t,-42,0.0,0.0
Sum of contribution of events ≤ t,-42,0.13195967698283492,0.0
Sum of contribution of events > t,-43,0.0,0.0
Sum of contribution of events ≤ t,-43,0.1319450988024473,0.0
Sum of contribution of events > t,-44,0.0,0.0
Sum of contribution of events ≤ t,-44,0.13192970225587486,0.0
Sum of contribution of events > t,-45,0.0,0.0
Sum of contribution of events ≤ t,-45,0.13191349672712385,0.0
Sum of contribution of events > t,-46,0.0,0.0
Sum of contribution of events ≤ t,-46,0.13189648972265422,0.0
Sum of contribution of events > t,-47,0.0,0.0
Sum of contribution of events ≤ t,-47,0.13187869336269795,0.0
Sum of contribution of events > t,-48,0.0,0.0
Sum of contribution of events ≤ t,-48,0.13186011588573457,0.0
Sum of contribution of events > t,-49,0.0,0.0
Sum of contribution of events ≤ t,-49,0.1318407706450671,0.0
Sum of contribution of events > t,-50,0.0,0.0
Sum of contribution of events ≤ t,-50,0.13182066980563104,0.0
Sum of contribution of events > t,-51,0.0,0.0
Sum of contribution of events ≤ t,-51,0.13179982392676173,0.0
Sum of contribution of events > t,-52,0.0,0.0
Sum of contribution of events ≤ t,-52,0.13177824969775975,0.0
Sum of contribution of events > t,-53,0.0,0.0
Sum of contribution of events ≤ t,-53,0.13175595814548433,0.0
Sum of contribution of events > t,-54,0.0,0.0
Sum of contribution of events ≤ t,-54,0.13173296433128417,0.0
Sum of contribution of events > t,-55,0.0,0.0
Sum of contribution of events ≤ t,-55,0.13170928316749633,0.0
Sum of contribution of events > t,-56,0.0,0.0
Sum of contribution of events ≤ t,-56,0.13168492871895432,0.0
Sum of contribution of events > t,-57,0.0,0.0
Sum of contribution of events ≤ t,-57,0.13165991686098277,0.0
Sum of contribution of events > t,-58,0.0,0.0
Sum of contribution of events ≤ t,-58,0.13163426241651177,0.0
